"file_name","preStimulusDelay","stimulusDuration","iti","phase"
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",1765,2200,3800,1
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",5211,200,1800,1
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",1090,2200,3800,1
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",459,2200,1800,1
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",363,200,3800,1
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",516,200,1800,1
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",1991,2200,1800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",110,200,3800,1
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",2615,200,1800,1
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",2978,2200,3800,1
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",146,931,3800,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",96,1469,3069,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",1872,931,3800,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",968,1469,3397,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",921,1797,3397,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",602,200,1800,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",1368,200,3069,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",1030,1797,2531,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",912,1469,2531,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",772,1469,2531,2
"Neutral_49-07_TrainingAr_29-34_TlN011.PNG",2579,931,3069,2
"Neutral_51-30_TrainingAr_26-21_TlN020.PNG",4006,603,2531,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",1149,931,3397,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",201,2200,2203,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",2872,200,2203,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",165,2200,3397,2
"Neutral_48-31_TrainingAr_26-60_TlN033.PNG",641,1469,2203,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",4718,603,2531,2
"Neutral_47-18_TrainingAr_29-76_TlN073.PNG",438,931,3069,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",1723,1469,3069,2
"Neutral_52-91_TrainingAr_22-26_TlN097.PNG",915,1797,2531,2
"Neutral_47-49_TrainingAr_26-05_TlN046.PNG",996,1797,3397,2
"Neutral_51-21_TrainingAr_23-40_TlN106.PNG",354,931,2531,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",1518,931,1800,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",1136,2200,3069,2
"Neutral_48-87_TrainingAr_30-28_TlN087.PNG",223,603,2531,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",641,1469,3069,2
"Neutral_49-43_TrainingAr_17-89_TlN039.PNG",261,931,2203,2
"Neutral_46-39_TrainingAr_26-09_TlN102.PNG",364,603,3397,2
"Neutral_51-37_TrainingAr_23-25_TlN094.PNG",359,603,2203,2
"Neutral_51-96_TrainingAr_20-87_TlN031.PNG",4070,1797,2203,2
"Neutral_52-17_TrainingAr_31-66_TlN107.PNG",2946,1469,1800,2
"Neutral_52-85_TrainingAr_18-71_TlN036.PNG",878,603,3800,2
"Neutral_51-87_TrainingAr_23-84_TlN025.PNG",689,1797,3069,2
"Dogs_60_LowAr_11-41_dn15.PNG",2550,1797,3397,3
"Positive_91-27_HighAr_57-64_PH050.PNG",2658,2200,3069,3
"Zebras_NA_UnkA_NA_6_Zebra_Pixaby_HolgersFotografie.PNG",1098,931,2531,3
"Positive_96-55_LowAr_7-99_PL117.PNG",1543,1200,2531,3
"Zebras_NA_UnkA_NA_6_Zebra_Pixaby_HolgersFotografie.PNG",2320,1200,2531,3
"Dogs_80_HighAr_100_da3.PNG",258,1797,3069,3
"Positive_95-17_LowAr_8-46_PL079.PNG",603,1200,1800,3
"Wolves_20_HighAr_83-62_wa2.png",116,931,3397,3
"Dogs_60_LowAr_37-41_dn6.PNG",1998,603,2203,3
"Dogs_80_HighAr_80-20_da8.PNG",1477,1200,3069,3
"Wolves_20_HighAr_63-08_wa11.PNG",1621,200,2203,3
"Wolves_20_HighAr_55-09_wa15.PNG",879,1469,3397,3
"Dogs_80_HighAr_79-30_da5.PNG",571,1200,3069,3
"Wolves_20_HighAr_77-83_wa4.PNG",1210,1200,3069,3
"Positive_89-82_HighAr_43-09_PH065.PNG",1523,2200,2531,3
"Positive_81-70_HighAr_66-01_PH105.PNG",1377,200,2203,3
"Positive_97-70_HighAr_35-83_PH070.PNG",875,603,3397,3
"Dogs_80_HighAr_100_da3.PNG",1021,200,1800,3
"Zebras_NA_UnkA_NA_8_Zebra_Pixaby_Polyfish.PNG",3,603,3800,3
"Wolves_20_HighAr_77-02_wa5.PNG",2100,2200,2203,3
"Negative_35-16_LowAr_39-16_NL_H106.PNG",1963,2200,3800,3
"Negative_17-25_HighAr_70-41_NH_Sn131.PNG",1448,1797,3069,3
"Wolves_40_LowAr_23-96_wn4.PNG",102,603,3069,3
"Positive_77-76_HighAr-51-20_PH124.PNG",1924,200,2800,3
"Dogs_80_HighAr_69-36_da9.PNG",793,1797,2531,3
"Zebras_NA_UnkA_NA_5_Zebra_Pixaby_DaFranzos.PNG",2155,931,2203,3
"Wolves_40_LowAr_23-96_wn4.PNG",684,1200,3397,3
"Neutral_49-68_NeutAr_21-31_N092.PNG",256,1797,1800,3
"Positive_96-55_LowAr_7-99_PL117.PNG",871,603,2203,3
"Zebras_NA_UnkA_NA_7_Zebra_Pixaby_Carla_Manneh.PNG",582,1200,1800,3
"Horses_NA_UnkA_NA_3_Horse_Pixaby_Alexas_Fotos2.PNG",816,200,3069,3
"Positive_94-40_HighAr_37-63_PH088.PNG",387,931,3069,3
"Dogs_80_HighAr_80-20_da8.PNG",2486,603,2203,3
"Positive_95-17_LowAr_8-46_PL079.PNG",1599,931,2531,3
"Dogs_80_HighAr_87-69_da14.PNG",3898,603,3397,3
"Dogs_60_LowAr_21-35_dn8.PNG",1576,1200,3069,3
"Dogs_80_HighAr_73-59_da2.PNG",531,2200,3397,3
"Wolves_20_HighAr_94-62_wa14.PNG",430,1797,3800,3
"Dogs_80_HighAr_74-98_da1.PNG",890,931,3069,3
"Dogs_60_LowAr_11-00_dn7.PNG",148,1797,3800,3
"Dogs_60_LowAr_17-20_dn3.PNG",1823,1200,2531,3
"Horses_NA_UnkA_NA_4_Horse_Pixaby_Jaclou-dl.PNG",2508,1469,1800,3
"Positive_95-17_LowAr_8-46_PL079.PNG",327,2200,3069,3
"Dogs_60_LowAr_37-41_dn6.PNG",2353,1200,3069,3
"Positive_90-81_LowAr_9-24_PL_P048.PNG",5637,2200,2531,3
"Negative_9-22_HighAr_83-40_NH_H036.PNG",153,931,3397,3
"Zebras_NA_UnkA_NA_1_Zebra_Pixaby_Delphincourte.PNG",403,200,3069,3
"Neutral_50-61_NeutAr_21-66_N109.PNG",237,931,3397,3
"Positive_91-27_HighAr_57-64_PH050.PNG",61,1200,3800,3
"Dogs_60_LowAr_18-50_dn2.PNG",300,931,1800,3
"Dogs_60_LowAr_11-00_dn7.PNG",1137,200,2531,3
"Neutral_50-87_NeutAr_20-61_N111.PNG",44,603,3800,3
"Dogs_80_HighAr_79-30_da5.PNG",3373,603,2800,3
"Dogs_60_LowAr_9-94_dn13.PNG",569,1469,2800,3
"Positive_89-82_HighAr_43-09_PH065.PNG",178,1200,3397,3
"Wolves_40_LowAr_14-43_wn14.PNG",1918,1797,1800,3
"Dogs_80_HighAr_76-45_da4.PNG",135,931,1800,3
"Dogs_60_LowAr_7-74_dn1.PNG",1993,603,2800,3
"Neutral_49-54_NeutAr_10-67_N061.PNG",26,1469,2203,3
"Dogs_60_LowAr_14-1_dn4.PNG",4632,2200,2531,3
"Positive_71-86_HighAr_59-58_PH097.PNG",1909,200,2800,3
"Dogs_80_HighAr_79-30_da5.PNG",1821,931,2800,3
"Positive_81-70_HighAr_66-01_PH105.PNG",3151,1797,2531,3
"Wolves_40_LowAr_15-16_wn12.png",500,2200,3397,3
"Negative_9-22_HighAr_83-40_NH_H036.PNG",2402,603,2800,3
"Neutral_50-17_NeutAr_13-26_N089.PNG",107,2200,3397,3
"Negative_0-78_HighAr_91-29_NH_H077.PNG",607,1797,2531,3
"Positive_97-82_LowAr_5-85_PL101.PNG",2766,931,3397,3
"Horses_NA_UnkA_NA_1_Horse_Pixaby_165106.PNG",73,1469,2531,3
"Wolves_40_LowAr_13-94_wn3.PNG",645,1469,3069,3
"Horses_NA_UnkA_NA_7_Horse_Pixaby_Rihaij.PNG",1458,931,2800,3
"Negative_19-14_HighAr_78-34_NH_Sp052.PNG",1796,1797,1800,3
"Wolves_40_LowAr_21-68_wn2.PNG",769,1200,3397,3
"Positive_77-76_HighAr-51-20_PH124.PNG",1265,1797,2531,3
"Wolves_20_HighAr_55-09_wa15.PNG",1385,1797,2203,3
"Dogs_80_HighAr_69-11_da10.png",896,200,2203,3
"Dogs_80_HighAr_73-59_da2.PNG",3127,931,3397,3
"Horses_NA_UnkA_NA_7_Horse_Pixaby_Rihaij.PNG",2425,603,3069,3
"Negative_0-78_HighAr_91-29_NH_H077.PNG",963,200,3800,3
"Dogs_60_LowAr_11-41_dn15.PNG",114,2200,3069,3
"Zebras_NA_UnkA_NA_1_Zebra_Pixaby_Delphincourte.PNG",1580,1469,2203,3
"Positive_86-13_LowAr_7-73_PL127.PNG",318,1797,3069,3
"Dogs_80_HighAr_69-36_da9.PNG",1061,1469,1800,3
"Neutral_50-11_NeutAr_18-49_N101.PNG",148,1469,2800,3
"Neutral_50-87_NeutAr_20-61_N111.PNG",684,1200,2203,3
"Dogs_80_HighAr_76-36_da12.png",2076,931,2800,3
"Dogs_60_LowAr_10-11_dn5.PNG",192,1469,3069,3
"Positive_71-86_HighAr_59-58_PH097.PNG",314,1469,2531,3
"Negative_0-72_HighAr_92-40_NH_H022.PNG",637,603,3397,3
"Wolves_20_HighAr_74-33_wa6.PNG",86,1797,1800,3
"Wolves_20_HighAr_91-36_wa12.PNG",2284,1469,3069,3
"Wolves_40_LowAr_15-57_wn13.png",23,931,2203,3
"Horses_NA_UnkA_NA_7_Horse_Pixaby_Rihaij.PNG",170,1200,2203,3
"Dogs_80_HighAr_88-43_da6.PNG",264,1797,3069,3
"Wolves_20_HighAr_70-58_wa1.PNG",2925,200,1800,3
"Negative_39-21_LowAr_37-44_NL_Sp111.PNG",750,1200,1800,3
"Zebras_NA_UnkA_NA_1_Zebra_Pixaby_Delphincourte.PNG",589,603,3069,3
"Zebras_NA_UnkA_NA_5_Zebra_Pixaby_DaFranzos.PNG",1221,2200,3800,3
"Wolves_40_LowAr_11-17_wn10.PNG",2329,1797,2531,3
"Wolves_20_HighAr_63-08_wa11.PNG",2096,1469,2800,3
"Zebras_NA_UnkA_NA_6_Zebra_Pixaby_HolgersFotografie.PNG",607,2200,3397,3
"Neutral_50-87_NeutAr_20-61_N111.PNG",955,931,2800,3
"Positive_82-81_HighAr_36-59_PH003.PNG",5451,1797,3800,3
"Dogs_60_LowAr_11-41_dn15.PNG",659,1469,2531,3
"Negative_32-22_LowAr_48-06_NL_Sn003.PNG",592,1469,1800,3
"Neutral_50-25_NeutAr_23-78_N081.PNG",611,2200,3069,3
"Negative_32-22_LowAr_48-06_NL_Sn003.PNG",1414,1797,2800,3
"Negative_17-25_HighAr_70-41_NH_Sn131.PNG",528,200,1800,3
"Dogs_60_LowAr_37-41_dn6.PNG",1749,931,2203,3
"Negative_9-52_HighAr_78-44_NH_Sp136.PNG",1682,931,2203,3
"Dogs_80_HighAr_100_da3.PNG",936,1469,3800,3
"Negative_39-57_LowAr_37-78_NL_H024.PNG",1331,1200,2531,3
"Dogs_60_LowAr_19-97_dn9.PNG",1137,931,2203,3
"Wolves_20_HighAr_83-21_wa3.PNG",183,603,2800,3
"Dogs_80_HighAr_76-45_da4.PNG",323,1200,2531,3
"Negative_15-47_LowAr_42-89_NL_H095.PNG",20,1469,3397,3
"Wolves_20_HighAr_63-08_wa11.PNG",1302,1797,3069,3
"Wolves_40_LowAr_15-57_wn13.png",1357,1200,3069,3
"Dogs_80_HighAr_88-43_da6.PNG",712,1469,2203,3
"Positive_86-13_LowAr_7-73_PL127.PNG",790,1469,2531,3
"Wolves_20_HighAr_74-33_wa6.PNG",1235,2200,2531,3
"Dogs_60_LowAr_21-35_dn8.PNG",1635,603,3069,3
"Negative_39-68_LowAr_38-70_NL_Sp110.PNG",1661,1200,2531,3
"Positive_89-82_HighAr_43-09_PH065.PNG",841,931,3397,3
"Wolves_40_LowAr_14-43_wn14.PNG",585,2200,3397,3
"Neutral_50-11_NeutAr_18-49_N101.PNG",387,200,2531,3
"Wolves_40_LowAr_13-94_wn3.PNG",397,200,3800,3
"Positive_84-07_LowAr_7-78_PL116.PNG",106,1469,2800,3
"Neutral_50-17_NeutAr_13-26_N089.PNG",778,1797,2531,3
"Dogs_80_HighAr_73-59_da2.PNG",4335,1200,3069,3
"Negative_39-57_LowAr_37-78_NL_H024.PNG",84,2200,3069,3
"Positive_82-81_HighAr_36-59_PH003.PNG",668,2200,3800,3
"Negative_39-69_LowAr_46-97_NL_Sn033.PNG",798,603,3800,3
"Dogs_80_HighAr_69-11_da10.png",2204,1469,2531,3
"Negative_29-62_LowAr_36-97_NL_H059.PNG",1839,1469,2800,3
"Dogs_80_HighAr_64-55_da13.PNG",843,200,2800,3
"Horses_NA_UnkA_NA_5_Horse_Pixaby_Dendoktor.PNG",392,2200,2800,3
"Positive_94-11_LowAr_6-60_PL036.PNG",2113,1200,3800,3
"Wolves_40_LowAr_15-89_wn11.PNG",167,603,2800,3
"Negative_26-58_HighAr-70-28_NH_Sn012.PNG",779,931,2203,3
"Negative_29-62_LowAr_36-97_NL_H059.PNG",667,200,3397,3
"Neutral_50-17_NeutAr_13-26_N089.PNG",477,1469,2531,3
"Neutral_49-54_NeutAr_10-67_N061.PNG",1104,603,1800,3
"Dogs_80_HighAr_74-98_da1.PNG",2624,2200,2203,3
"Dogs_60_LowAr_11-00_dn7.PNG",1549,1469,3800,3
"Neutral_50-25_NeutAr_23-78_N081.PNG",1130,931,3397,3
"Positive_90-81_LowAr_9-24_PL_P048.PNG",1457,1797,2800,3
"Negative_35-16_LowAr_39-16_NL_H106.PNG",531,1469,2531,3
"Wolves_20_HighAr_83-62_wa2.png",1200,603,3397,3
"Neutral_49-68_NeutAr_21-31_N092.PNG",42,200,2800,3
"Positive_88-80_LowAr_7-66_PL082.PNG",146,1469,3800,3
"Dogs_80_HighAr_69-11_da10.png",1354,1797,2531,3
"Wolves_20_HighAr_78-57_wa13.PNG",16,1200,1800,3
"Positive_82-81_HighAr_36-59_PH003.PNG",1649,1469,1800,3
"Dogs_60_LowAr_10-84_dn12.PNG",42,200,1800,3
"Wolves_20_HighAr_77-02_wa5.PNG",961,931,2203,3
"Wolves_20_HighAr_83-21_wa3.PNG",35,931,2800,3
"Positive_88-80_LowAr_7-66_PL082.PNG",317,200,3069,3
"Dogs_80_HighAr_64-55_da13.PNG",473,1797,2531,3
"Wolves_40_LowAr_11-17_wn10.PNG",121,200,2800,3
"Dogs_60_LowAr_18-50_dn2.PNG",793,1200,3397,3
"Zebras_NA_UnkA_NA_4_Zebra_Pixaby_Mindz.PNG",1601,1469,2531,3
"Positive_97-82_LowAr_5-85_PL101.PNG",634,603,2800,3
"Dogs_60_LowAr_7-74_dn1.PNG",1245,1469,3397,3
"Positive_81-70_HighAr_66-01_PH105.PNG",1076,1469,1800,3
"Horses_NA_UnkA_NA_2_Horse_Pixaby_Khamkhor.PNG",138,200,3069,3
"Zebras_NA_UnkA_NA_2_Zebra_Pixaby_Christels.PNG",197,1469,2800,3
"Positive_94-11_LowAr_6-60_PL036.PNG",267,931,3069,3
"Horses_NA_UnkA_NA_5_Horse_Pixaby_Dendoktor.PNG",718,931,3397,3
"Positive_94-40_HighAr_37-63_PH088.PNG",2474,603,2800,3
"Negative_15-47_LowAr_42-89_NL_H095.PNG",2279,200,2203,3
"Neutral_49-54_NeutAr_10-67_N061.PNG",1578,200,3800,3
"Dogs_60_LowAr_17-20_dn3.PNG",622,2200,1800,3
"Zebras_NA_UnkA_NA_4_Zebra_Pixaby_Mindz.PNG",972,2200,3397,3
"Wolves_20_HighAr_78-57_wa13.PNG",93,603,3800,3
"Dogs_60_LowAr_14-1_dn4.PNG",4415,1200,2531,3
"Wolves_20_HighAr_91-36_wa12.PNG",701,603,3397,3
"Horses_NA_UnkA_NA_3_Horse_Pixaby_Alexas_Fotos2.PNG",124,1797,3397,3
"Positive_84-07_LowAr_7-78_PL116.PNG",186,603,3800,3
"Dogs_60_LowAr_19-97_dn9.PNG",1186,1200,3397,3
"Zebras_NA_UnkA_NA_3_Zebra_Pixaby_NickyPe.PNG",75,200,1800,3
"Wolves_20_HighAr_55-09_wa15.PNG",281,200,3069,3
"Wolves_40_LowAr_15-89_wn11.PNG",257,1200,2531,3
"Wolves_40_LowAr_21-68_wn2.PNG",266,931,3800,3
"Horses_NA_UnkA_NA_3_Horse_Pixaby_Alexas_Fotos2.PNG",1649,1469,2531,3
"Positive_71-86_HighAr_59-58_PH097.PNG",1541,603,2203,3
"Negative_15-47_LowAr_42-89_NL_H095.PNG",519,603,3069,3
"Neutral_50-11_NeutAr_18-49_N101.PNG",483,1797,1800,3
"Dogs_80_HighAr_74-98_da1.PNG",1896,1200,3800,3
"Dogs_80_HighAr_87-69_da14.PNG",2005,1469,3397,3
"Zebras_NA_UnkA_NA_7_Zebra_Pixaby_Carla_Manneh.PNG",1112,603,3069,3
"Wolves_40_LowAr_28-44_wn8.PNG",336,603,2531,3
"Dogs_60_LowAr_21-35_dn8.PNG",1320,931,2800,3
"Wolves_40_LowAr_23-96_wn4.PNG",865,931,2800,3
"Wolves_20_HighAr_74-33_wa6.PNG",1707,1469,2531,3
"Negative_2-02_HighAr_87-28_NH_H074.PNG",1450,1200,3800,3
"Horses_NA_UnkA_NA_8_Horse_Pixaby_JosepMonter.PNG",362,931,2203,3
"Wolves_40_LowAr_12-39_wn5.PNG",995,1469,2531,3
"Horses_NA_UnkA_NA_6_Horse_Pixaby_Alexas_Fotos.PNG",871,931,2800,3
"Negative_0-72_HighAr_92-40_NH_H022.PNG",595,1469,2203,3
